STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901002,67,42
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901003,68,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901004,71,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901005,72,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901006,75,48
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901007,85,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901008,83,60
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901009,79,62
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901010,83,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901011,80,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901012,76,64
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901013,77,65
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901014,75,63
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901015,79,57
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901016,75,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901017,67,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901018,72,41
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901019,75,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901020,62,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901021,63,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901022,64,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901023,68,55
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901024,65,54
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901025,62,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901026,61,40
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901027,52,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901028,54,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901029,55,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901030,50,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901031,60,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901101,62,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901102,67,43
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901103,74,51
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901104,71,50
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901105,71,47
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901106,65,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901107,58,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901108,52,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901109,48,25
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901110,52,27
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901111,61,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901112,48,33
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901113,43,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901114,41,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901115,48,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901116,68,38
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901117,55,36
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901118,70,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901119,42,24
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901120,49,29
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901121,52,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901122,53,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901123,47,45
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901124,49,37
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901125,48,32
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901126,61,34
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901127,54,35
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901128,63,44
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901129,69,49
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901130,-9999,-9999
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901201,44,28
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901202,52,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901203,54,31
GHCND:USC00282768,ESSEX FELLS SERV BUILDING NJ US,19901204,61,36
