STATION,STATION_NAME,DATE,TMAX,TMIN
GHCND:USC00283704,HARRISON NJ US,20110620,82,66
GHCND:USC00283704,HARRISON NJ US,20110621,85,60
GHCND:USC00283704,HARRISON NJ US,20110622,80,71
GHCND:USC00283704,HARRISON NJ US,20110623,73,67
GHCND:USC00283704,HARRISON NJ US,20110624,71,66
GHCND:USC00283704,HARRISON NJ US,20110625,82,66
GHCND:USC00283704,HARRISON NJ US,20110626,72,66
GHCND:USC00283704,HARRISON NJ US,20110627,85,63
GHCND:USC00283704,HARRISON NJ US,20110628,84,12
GHCND:USC00283704,HARRISON NJ US,20110629,85,13
GHCND:USC00283704,HARRISON NJ US,20110630,84,71
GHCND:USC00283704,HARRISON NJ US,20110701,87,61
GHCND:USC00283704,HARRISON NJ US,20110702,90,66
GHCND:USC00283704,HARRISON NJ US,20110703,74,70
GHCND:USC00283704,HARRISON NJ US,20110704,90,69
GHCND:USC00283704,HARRISON NJ US,20110705,91,66
GHCND:USC00283704,HARRISON NJ US,20110706,94,71
GHCND:USC00283704,HARRISON NJ US,20110707,94,72
GHCND:USC00283704,HARRISON NJ US,20110708,84,69
GHCND:USC00283704,HARRISON NJ US,20110709,90,67
GHCND:USC00283704,HARRISON NJ US,20110710,87,66
GHCND:USC00283704,HARRISON NJ US,20110711,94,72
GHCND:USC00283704,HARRISON NJ US,20110712,95,79
GHCND:USC00283704,HARRISON NJ US,20110713,87,71
GHCND:USC00283704,HARRISON NJ US,20110714,84,64
GHCND:USC00283704,HARRISON NJ US,20110715,91,66
GHCND:USC00283704,HARRISON NJ US,20110716,92,68
GHCND:USC00283704,HARRISON NJ US,20110717,94,71
GHCND:USC00283704,HARRISON NJ US,20110718,93,75
GHCND:USC00283704,HARRISON NJ US,20110719,94,77
GHCND:USC00283704,HARRISON NJ US,20110720,88,73
GHCND:USC00283704,HARRISON NJ US,20110721,100,75
